gauge_id,KGE_similarity3,KGE_similarity5,KGE_similarity7,KGE_similarity10,KGE_similarity15,KGE_similarity20,KGE_similarity25,KGE_similarity30,KGE_similarity40,KGE_similarity50,KGE_similarity75,KGE_similarity100,KGE_similarity150,KGE_similarity200,KGE_similarity250,KGE_similarity300,KGE_similarity350,KGE_similarity400,KGE_similarity450,KGE_similarity500,KGE_similarity550,KGE_similarity600,gauge_lon,gauge_lat,max_KGE
camels_09505350,0.48372605,0.59564138,0.55010081,0.49411051,0.35802112,0.45149786,0.29584595,0.37389216,0.43115584,0.36591795,0.29608737,0.3102772,0.25074213,0.29466878,0.3591628,0.35214094,0.40810008,0.40205579,0.38961517,0.38254194,0.34425427,0.35006338,-111.77571,34.72863,34.72863
camels_09505800,0.76128859,0.62357254,0.5690389,0.58150082,0.68120045,0.67911627,0.53442457,0.57126196,0.53994418,0.60442649,0.58113917,0.55662868,0.47043347,0.72092696,0.70987892,0.72575024,0.4846905,0.56370618,0.6702774,0.64408827,0.6921899,0.72964301,-111.69404,34.53864,34.53864
camels_09508300,0.03427406,0.09435324,0.1739391,0.17472757,0.099202,0.022115,0.1461141,0.12402466,0.14071011,0.16069539,0.09406706,0.03179276,-0.01386706,0.02725519,0.0074063,-0.04378035,-0.02638886,0.09031291,-0.00502559,-0.0262976,-0.01083897,-0.01475954,-111.69292,34.16087,34.16087
camels_09510200,-0.3379088,-1.28668167,-0.73773056,-0.61571189,-0.31830732,0.5053011,0.69236584,0.70054508,0.68172326,0.66626617,0.65712967,0.65388881,0.68466443,0.72186464,0.73140925,0.73970184,0.67971705,0.56014897,0.63194145,0.55652035,0.58618184,0.64156129,-111.5418,33.69421,33.69421
camels_09512280,-1.02506059,-0.53024733,-0.57495225,-0.30468743,-0.03129956,-0.55162329,-0.65397032,-0.87837947,-0.54686723,-1.1091246,-0.11095274,0.30688019,-0.00092661,0.19247282,-0.05096744,-0.34154084,-1.15018402,-0.09665946,0.09250218,-0.19391239,-0.33043403,-0.12016334,-111.95404,33.88726,33.88726
camels_09513780,0.35402152,0.25339233,0.28226521,0.30718099,0.31116442,0.21701771,0.14156702,0.2209711,0.10979698,0.15396153,0.21166025,0.21301868,0.14979728,0.20214644,0.20187103,0.34594815,0.23681829,0.20208023,0.16707909,0.27353407,0.29430993,0.3798773,-112.09905,33.9742,33.9742
camels_10023000,-0.95351248,-0.9821735,-1.08990791,-1.60763865,-1.37309382,-1.3532013,-1.11283465,-0.97854065,-1.11642926,-1.44222652,-1.32900966,-1.67936769,-2.70858417,-1.37118855,-1.74059738,-0.92379624,-0.96573905,-1.26323247,-1.2758464,-1.36525652,-1.37551048,-1.2951926,-111.25409,41.60994,41.60994
camels_10166430,-1.13812331,-0.14242981,-2.91870569,0.10950203,0.11808754,-1.07055262,-0.44478572,-2.21381797,-3.06084553,-0.50838137,-0.21402902,0.2288915,0.27322218,-0.06283656,-2.53517321,-3.24993983,-1.98592882,-2.30966237,-1.96195772,-2.13527119,-2.62966257,-2.05886794,-112.1005,40.40523,40.40523
camels_10172700,-3.30279554,-0.89082073,-1.39245133,-0.94555603,-2.79307111,-2.91999298,-2.66937329,0.3047334,-0.14535284,-0.45896618,-2.17605139,-2.09677439,-1.93822843,-1.65917504,-1.06084949,-1.76209695,-1.60099938,-0.9476857,-1.15047914,-0.82248736,-1.14150752,-0.95035697,-112.38023,39.97939,39.97939
camels_10172800,-0.01367318,0.11125934,0.01737786,-0.24886371,-0.27058241,-0.01689962,0.17256871,0.05124429,0.1196012,-0.03915841,-0.19834933,-0.31360339,-0.25961383,-0.11433583,-0.26813374,-0.28029392,-0.17048395,-0.19324495,-0.12706302,-0.09480974,-0.13593806,-0.13720984,-112.5744,40.49633,40.49633
camels_10173450,0.17891505,-0.12112129,0.28696809,0.5298698,0.03453105,0.49993512,0.47054974,0.41924678,0.44013513,0.53114325,0.44985332,0.53932729,0.54634828,0.5670471,0.50005285,0.45987875,0.40575071,0.3911449,0.36481923,0.43284098,0.40080968,0.46686756,-112.51688,37.62276,37.62276
camels_10205030,0.5756883,0.64683784,0.75694966,0.63428433,0.80133988,0.18148492,0.57021585,0.52906146,0.66093781,0.65764342,0.60712629,0.72429269,0.59336832,0.51470037,0.52058642,0.65210727,0.48051716,0.4335754,0.33052103,0.29030951,0.0041349,0.28240867,-111.53047,38.91191,38.91191
camels_10234500,0.24297136,0.36562945,0.41331267,0.56808415,0.68021062,0.35744708,0.32315849,0.35796478,0.3841396,0.2740662,0.24987326,0.42386265,0.51152012,0.57535728,0.59790902,0.43877136,0.37387085,0.43932282,0.47074295,0.41125329,0.58155243,0.66548406,-112.56827,38.28053,38.28053
camels_10242000,-0.22903672,-0.20478685,-0.15533033,-0.15266636,0.19103334,0.16874265,0.0522241,0.02606978,-0.09975048,-0.06549962,0.28671632,0.15249898,-0.1436472,-0.06571379,-0.02289311,-0.11581115,0.01108043,-0.13108735,-0.20669804,-0.13698838,-0.12722342,-0.09386663,-113.03467,37.6722,37.6722
camels_10244950,-0.43367296,-0.61556131,-2.00823673,-3.13104723,-3.08657664,-2.80710206,-3.85454517,-3.157139,-2.93367809,-4.40071111,-2.26707371,-2.45602884,-3.29665392,-3.11225509,-1.66658806,-2.69511571,-1.48901875,-1.14453784,-2.15175955,-2.04596613,-2.18289776,-1.79888702,-114.68916,39.20154,39.20154
camels_10249300,0.43608209,0.321677,0.11135795,-0.13083853,-0.21299535,-0.22637014,-0.28449614,-0.30907586,-0.03379271,0.13965755,0.26571505,0.12871268,0.11074705,0.28926757,0.24320079,0.18433928,-0.05156991,0.16495156,0.00907772,-0.14271873,0.09552679,0.17310463,-117.24537,38.88743,38.88743
camels_10258000,0.30862329,0.35496942,0.36728139,0.38389079,0.29619291,0.27481755,-0.02723787,-0.05512956,0.01895192,0.0116528,0.06485809,0.11011185,0.02819368,0.0517437,0.09878542,0.06712554,0.03318328,-0.03739706,0.08528183,0.14287611,0.11657358,0.20124924,-116.55918,33.80502,33.80502
camels_10258500,-5.22213137,-2.67962594,0.3797874,0.52144197,-0.21761116,-4.13206756,-4.52336376,-4.15758912,-4.03858351,-3.21555451,-0.51944768,-1.97185852,-3.72113946,-3.79410915,-2.74845997,-2.88341712,-3.0494954,-4.33883559,-4.4896873,-4.8080719,-4.97302005,-4.78420159,-116.53557,33.74502,33.74502
camels_10259000,0.50176861,0.5696458,0.71439095,0.72406828,0.79449883,0.74420724,0.21065164,0.5030047,0.59624972,0.72905521,0.75680205,0.77364381,0.49304,0.59937549,0.68715168,0.68175201,0.72567756,0.71425801,0.73731492,0.73365785,0.72397991,0.7224702,-116.55002,33.76002,33.76002
camels_10259200,-0.04424611,0.36021287,0.41899882,0.12469569,-0.04095991,0.05369298,-0.47817392,0.56739616,-1.13264838,-0.41235773,0.53982813,-0.08027899,-0.51817918,-1.01085511,-0.46904257,-0.54763656,-1.28088753,-0.61010864,-8.75132661,-1.44699351,-1.23233558,-1.42871004,-116.39223,33.63114,33.63114
camels_10263500,-0.25996998,0.148964,0.09914382,0.19157309,0.06142562,0.02697298,-0.12053228,-0.06492588,-0.07002912,-0.09674106,-0.0390083,-0.11297208,-0.18893714,-0.22760845,-0.15218255,-0.09332036,-0.10316369,-0.09209344,-0.05794635,-0.00449156,-0.03420568,-0.01998518,-117.83951,34.42083,34.42083
camels_10310500,-17.00274891,-0.66922699,-19.6115337,-3.85167782,-4.71924546,-10.64086069,-6.74644996,-17.34717349,-10.13042456,-4.43215204,-4.98293259,-3.99866573,-7.35607399,-8.21895165,-5.54216445,-8.37420695,-8.1288368,-9.0910278,-8.64284452,-9.83871376,-9.04161616,-8.96027967,-119.79824,39.11324,39.11324
camels_10316500,0.21978658,-0.00936496,-0.0410193,0.13853919,0.00426967,-0.04345662,-0.0361858,-0.06979569,0.10701761,0.12413404,-0.0396711,0.03210401,0.14282403,0.19882276,0.12999571,0.13531888,0.26744926,0.24276316,0.31143978,0.20462577,0.23923439,0.20735052,-115.477,40.69076,40.69076
camels_10329500,-0.65918716,0.14372719,-0.00495171,0.13367339,-0.31519142,-0.48164094,-0.28567965,-0.52923323,-0.16521279,0.01933701,-0.45312587,0.01841965,0.10574118,0.03271098,0.2549851,0.00100081,0.15126458,0.20683697,0.09600555,0.30787793,0.27717953,0.3646879,-117.41791,41.53462,41.53462
camels_10336645,0.39390931,-0.18266999,0.0167025,0.25678995,-0.16918366,0.14779147,0.03119047,-0.09783435,0.27724976,0.16357182,0.08026632,0.30209691,-0.14702101,0.09232291,0.76368481,0.74727155,0.83239524,0.71906285,0.41895322,0.70897001,0.83475,0.73264465,-120.11852,39.05185,39.05185
camels_10336660,-0.29703365,-0.37642467,0.39147928,0.23001377,0.26173621,0.52347473,0.61421288,0.25366858,0.75438215,0.80774941,0.80330022,0.77758664,0.69456283,0.57137698,0.47566139,0.27406459,0.22199155,0.1913122,0.27923852,0.27340747,0.26598158,0.27808262,-120.16214,39.10741,39.10741
camels_10336740,-5.3836195,-2.66393985,-3.72061476,-6.72245395,-7.00326545,-37.53629475,-32.43825669,-33.40712983,-27.91216672,-28.07206029,-28.73984964,-28.0288445,-22.9463333,-25.22314203,-20.02546887,-18.98849519,-17.13165536,-6.90681863,-10.96992766,-12.05933314,-15.23534363,-17.67563115,-119.93546,39.06658,39.06658
camels_10343500,-4.68952971,-4.78792813,-4.18491427,-6.16820548,-2.57307766,-2.76258312,-5.1657214,-4.81932646,-0.86896842,-0.55158626,-1.72780088,0.42026611,-0.40101694,0.33571299,-0.00120311,-0.4442576,-0.25348838,-0.15835548,0.2484214,0.28746642,0.21562394,0.25130508,-120.23798,39.43157,39.43157
camels_10348850,-2.63428184,-3.66270144,-3.25800225,-0.17801818,0.32829922,0.33402414,0.39608373,0.38783396,0.34866094,0.33508746,0.43287794,0.4325086,0.26488569,0.24161205,0.23733914,0.24598852,0.00970291,0.21906999,0.33700597,0.09079149,0.27300962,0.30447122,-119.85852,39.35435,39.35435
camels_10396000,0.09315022,0.08700037,0.22804927,0.18142997,0.03047952,0.09404731,0.21058524,0.13292257,0.02836382,0.4598467,0.5144742,0.1355412,0.05722077,0.13819051,0.20717482,0.10605371,0.10070377,0.10901222,0.07325325,0.02439731,0.09006597,0.04748401,-118.8675,42.79083,42.79083
camels_11098000,0.28103992,0.39070265,0.27718755,0.30671023,0.17513529,0.08739434,0.16722186,0.41753237,0.21872604,0.35693175,0.43488982,0.39404712,0.39037876,0.39540231,0.27717474,0.42346237,0.36795042,0.38151168,0.3248306,0.24718772,0.26148155,0.28487857,-118.17757,34.22223,34.22223
camels_11124500,0.65352712,0.68154475,0.78222736,0.3834662,0.15084451,0.2110901,0.26797261,0.38308108,0.39323009,0.22195343,0.32596572,0.39932512,0.40315584,0.27213371,0.15749262,0.18170892,0.22640243,0.27574302,0.23343411,-0.05154297,0.01655323,-0.04593517,-119.90875,34.59666,34.59666
camels_11141280,0.63736976,0.63833276,0.56299442,0.44027689,0.47862646,0.84649536,0.79629957,0.81654133,0.61085159,0.44326887,0.45063371,0.39464256,0.68256787,0.54554097,0.63301457,0.34549307,0.16020982,0.24959741,0.25515487,0.05465963,0.08970931,-0.11628259,-120.47239,35.23553,35.23553
camels_11143000,-0.05653727,-0.01206852,-0.09615506,-0.21742589,-0.01201738,0.08346232,0.17307269,0.1840927,0.04388657,0.01610253,0.30361925,0.20527495,0.2189228,0.11139747,0.15239441,0.1409229,0.08860481,0.05964685,0.17965756,0.2035131,0.1239183,0.16335909,-121.77329,36.2458,36.2458
camels_11148900,-0.03833169,0.02455646,0.14736581,0.0860109,0.26572753,0.38626206,0.51655014,0.39359444,0.27358565,0.33696388,0.28851846,0.25483349,0.32892033,0.3371763,0.38582851,0.3093377,0.33767708,0.27887342,0.27882232,0.30744696,0.24948061,0.24709519,-121.09381,35.78858,35.78858
camels_11151300,0.39890296,0.40311349,0.51751008,0.38268525,0.41577845,0.50572051,0.76138162,-1.02766603,-0.48191604,0.73531409,0.7683735,-0.53162389,-1.11145665,-0.66196239,-1.69220248,-0.74239777,-1.40417973,-1.2128903,-0.84744254,-2.00587451,-0.45694113,-1.10315091,-121.0663,36.26802,36.26802
camels_11162500,0.74722299,0.19818208,0.28523125,0.75767499,0.90698649,0.79545084,0.77753146,0.68182459,0.461734,0.38557545,0.61690779,0.68360368,0.57552778,0.63482644,0.68609333,0.5421227,0.48902309,0.52072354,0.58029104,0.54786524,0.41112876,0.39889259,-122.32886,37.26078,37.26078
camels_11176400,-1.06556658,0.53208888,-0.6213536,-0.87890042,-0.32946985,-0.39626349,0.64408329,0.74309382,0.73044698,0.44583167,0.38306851,0.42925959,0.6823523,-0.44393887,-0.30824082,-1.04897779,-0.58062303,-0.99234776,-1.36416842,-1.60058146,-1.29066147,-1.59227775,-121.68384,37.56132,37.56132
camels_11180500,0.20079584,0.42005876,0.55140754,0.64645801,0.43941629,0.4311601,0.31202626,0.26200369,0.34362593,0.29740384,0.11538092,0.4937498,0.36455005,0.31627629,0.29854692,0.27761455,0.44150282,0.36550813,0.44416052,0.42107628,0.39060481,0.36714819,-122.02385,37.60605,37.60605
camels_11180960,0.30694902,0.30872271,0.42662761,0.40380037,0.29235889,0.38583762,0.3428921,0.4341508,0.43021563,0.39543319,0.47640294,0.41279913,0.33467367,0.44864055,0.51947954,0.4034918,0.40109709,0.41860625,0.44492877,0.50670275,0.41558171,0.50173249,-122.05441,37.71771,37.71771
camels_11224500,-0.67297546,-0.65712481,-2.08365084,-4.48530826,-7.50070381,-16.90585214,-13.07179898,-14.53584626,-3.67664188,-3.88779255,-6.40146081,-5.831659,-6.1996136,-3.98849265,-5.1923099,-3.67617391,-5.36585663,-3.84911079,-4.90289649,-3.08885779,-4.1138552,-2.47111069,-120.47071,36.21468,36.21468
camels_11230500,0.7844588,0.53249403,0.26673449,0.65627102,0.67755488,0.7418088,0.83224443,0.34113796,0.42307682,0.11348281,0.25307472,0.81737336,0.78773039,0.66523988,0.71068789,0.69294512,0.66623766,0.46268246,0.74771235,0.75033696,0.79574314,0.77072494,-118.97345,37.33939,37.33939
camels_11237500,-1.94864647,-1.18442952,0.33800344,0.54884756,0.59252656,0.50332329,0.57291359,0.59390354,0.62120757,0.61794266,0.61789561,0.59043735,0.6087723,0.60123632,0.61161433,0.60014099,0.59409775,0.60199587,0.59412912,0.58823904,0.57481489,0.46998026,-119.21373,37.19856,37.19856
camels_11253310,-1.35364313,-1.33617605,-3.84579038,-2.39682194,-2.47519171,-2.86277056,-5.62534826,-9.98944075,-5.15665132,-10.95017273,-12.13381589,-18.99673773,-9.84162119,-17.08943684,-14.92122754,-12.89391229,-18.94142539,-14.48361313,-10.54653417,-12.58659213,-12.73718742,-10.4934336,-120.43349,36.40217,36.40217
camels_11264500,0.87185019,0.86580692,0.90098432,0.70959952,0.86447515,0.8833804,0.89558297,0.90252369,0.90270099,0.86884135,0.85127023,0.9046517,0.86188951,0.89414731,0.8267417,0.90204689,0.90589827,0.90299869,0.90922792,0.90139263,0.90353026,0.9133478,-119.55877,37.73159,37.73159
camels_11266500,0.82969232,0.88348164,0.87319064,0.87890604,0.89392769,0.918371,0.85009063,0.88475644,0.89705632,0.89846587,0.86405025,0.9112704,0.87136274,0.90421272,0.67544727,0.61633088,0.84050826,0.81101151,0.79142864,0.7633668,0.84671548,0.51023912,-119.66628,37.71687,37.71687
camels_11274500,0.67190611,0.57181016,0.80218175,0.73636654,0.85787623,0.51381621,0.56638859,0.76259103,0.30683141,0.04193727,-1.54883067,0.13177826,-0.02982775,0.31540982,0.16534739,0.33924347,0.18997741,0.62475217,0.43969066,0.39177301,0.17824654,0.41948514,-121.12521,37.31549,37.31549
camels_11274630,-0.0206763,-0.21176972,-0.3155472,0.59493657,0.15831677,0.24574581,0.21696585,0.69903546,0.60904245,0.14551853,0.52863583,-0.1579132,-0.62701335,-0.5052642,-0.23450601,0.25105186,0.33731826,0.39812317,0.33924902,0.34098614,0.06748556,0.22113721,-121.2091,37.4866,37.4866
camels_11284400,0.32156662,0.25281733,0.40355263,0.35496409,0.40122308,-2.77391394,-4.73193045,-2.70896117,-0.0931411,-5.04772481,-0.47086291,-1.8307531,-1.24628753,-1.33277417,-2.51773201,-2.07223555,-2.20980774,-2.84561164,-1.63838113,-1.99632722,-1.80075133,-2.27613062,-120.18491,37.84187,37.84187
camels_11299600,0.32361797,-0.13854137,0.19246916,0.43894168,0.51892296,0.51053552,0.36391593,0.3330529,0.42053123,0.2849464,0.32790057,0.29688177,0.22371122,0.22957146,-0.20285499,0.06981274,0.03395344,-0.17766856,0.47691955,0.41032951,0.34814095,0.27717812,-120.6152,37.96104,37.96104
camels_11381500,0.50740674,0.64488553,0.63769095,0.63655274,0.58700614,0.63097775,0.60676115,0.60214296,0.61385193,0.60927915,0.60348016,0.56241933,0.60078172,0.63426426,0.61581339,0.60974903,0.6576749,0.65387468,0.63741541,0.6087171,0.65775861,0.62330957,-122.02415,40.0546,40.0546
camels_11383500,-0.07979195,0.08419793,0.03336779,0.01412837,-0.0257788,-0.65516717,-0.60384742,-1.03145499,-0.37001045,-0.38278295,-0.15564129,-0.07307173,-0.07610458,-0.03497767,-0.09974792,-0.23439436,0.14994383,0.10992116,-0.11843266,0.20662687,0.03291035,0.06541416,-121.94832,40.01405,40.01405
camels_11451100,0.23062603,0.50701163,0.63478981,0.45433509,0.54055923,0.57663217,0.43907673,0.41291781,0.44079403,0.39548474,0.50300544,0.56867552,0.68089784,0.54857847,0.48082116,0.46146221,0.47276866,0.51840831,0.38488485,0.34069104,0.48300102,0.45981017,-122.61999,39.16545,39.16545
camels_11468500,0.55574756,0.69324364,0.72514532,0.67876239,0.75278603,0.70413465,0.78394555,0.65042493,0.42895944,0.61711735,0.62818037,0.74105135,0.76958172,0.83978176,0.82019167,0.7262658,0.61615286,0.71495057,0.78137169,0.57760772,0.87708492,0.87341347,-123.73779,39.42822,39.42822
camels_11473900,0.74334048,0.54587711,0.69207764,0.71024208,0.59593308,0.66977241,0.72730806,0.71507106,0.32020962,0.66932842,0.70737891,0.82045466,0.77369712,0.78067462,0.7120648,0.69143487,0.70462847,0.69424497,0.68646517,0.72277062,0.31098423,0.45497518,-123.32529,39.70627,39.70627
camels_11475560,0.47149945,0.46622646,0.48320326,0.49120568,0.37626984,0.36100909,0.39701143,0.44238906,0.54449192,0.46729448,0.45615262,0.43221538,0.4389141,0.36598855,0.39044364,0.41347636,0.40817557,0.36243579,0.40289227,0.38516949,0.39878424,0.41024542,-123.64391,39.7296,39.7296
camels_11476600,0.83661299,0.83457121,0.85426492,0.75806989,0.79125633,0.83555922,0.83074258,0.82548769,0.80987828,0.82812652,0.835949,0.81063444,0.80505674,0.75956939,0.79189254,0.78773919,0.7516388,0.76609407,0.72703153,0.75311941,0.80148942,0.77548377,-124.00393,40.35125,40.35125
camels_11478500,0.64479271,0.49482102,0.54601272,0.27580855,0.18367079,0.03453539,-0.07856369,-0.28816462,0.55239784,0.64744974,0.493643,0.54474901,0.4855526,0.47745363,0.56073351,0.54383116,0.57004898,0.55861727,0.55702278,0.51788161,0.46059174,0.39266307,-123.89088,40.48042,40.48042
camels_11480390,-0.01835764,0.63941903,0.564156,0.29651681,-0.21075431,0.58861638,0.56609003,0.58459461,0.70198621,0.60656692,0.60760262,0.49135277,0.66943569,0.35248639,0.61754974,0.64333771,0.61797498,0.61996274,0.59657715,0.61569853,0.64318666,0.56139934,-123.3353,40.28431,40.28431
camels_11481200,0.74293864,0.75718602,0.58828693,0.72367647,0.58971753,0.72583782,0.81107097,0.87109101,0.77407595,0.83951516,0.9168962,0.89381545,0.88237353,0.8248169,0.86322722,0.89361813,0.87327554,0.87844242,0.88631797,0.9058517,0.81178869,0.85671081,-124.08173,41.01096,41.01096
camels_11482500,0.69772734,0.71525548,0.71891262,0.67509583,0.47449776,0.36848173,0.70979705,0.75496721,0.59953896,0.59821469,0.68420405,0.72533017,0.82218589,0.84597063,0.87403562,0.91050177,0.80178943,0.78921927,0.76987147,0.7719355,0.82491797,0.84810933,-124.05118,41.29929,41.29929
camels_11522500,-1.89789056,-1.5133314,-0.41868335,-0.03005173,0.59818708,0.44616772,0.25862812,0.37609561,0.01443391,0.44364646,-0.24613038,0.72357728,0.77174579,0.46197712,0.12603125,0.64005172,0.45200264,0.47438307,0.47500959,0.50705114,0.41517597,0.20709156,-123.47756,41.37763,41.37763
camels_11523200,-0.53026735,-1.12188908,-0.71790568,-1.17176299,-2.73148253,-2.16791208,-1.85128541,0.40713162,0.69394892,0.57946664,0.70959897,0.64252491,0.56151087,0.5542506,0.53628186,0.5863253,0.62325848,0.66743154,0.61871066,0.68952039,0.66608267,0.48147349,-122.70558,41.11126,41.11126
camels_11528700,-2.73193941,0.05762698,0.58636673,0.83520972,0.57955816,-0.05535931,-0.11852406,0.16600147,0.21323447,0.22496968,0.54895533,0.42477535,0.36878247,0.35820058,0.3545337,0.32476717,0.31024425,0.25813391,0.14092654,0.35849791,0.07840637,0.06733405,-123.4942,40.64986,40.64986
camels_11532500,0.72469307,0.77675646,0.8181908,0.80761075,0.82819226,0.78105237,0.78555397,0.80157167,0.81951013,0.93132652,0.82983716,0.89925713,0.89822298,0.89983181,0.77430228,0.81409685,0.91566784,0.86087121,0.84469555,0.79022161,0.80056401,0.79729149,-124.07619,41.7915,41.7915
camels_12010000,0.53402186,0.56263601,0.6142987,0.54442625,0.56322468,0.59825008,0.60287166,0.57251044,0.58250457,0.57308298,0.60402161,0.55270478,0.57963468,0.5893605,0.60074613,0.58020539,0.56778869,0.58186675,0.58551805,0.56953684,0.55477692,0.5616557,-123.74348,46.37399,46.37399
camels_12013500,0.59132947,0.43352512,0.4164668,0.4315109,0.39851228,0.39279403,0.44946606,0.46323891,0.43685199,0.58296967,0.60480197,0.61584366,0.6059079,0.55788081,0.54367095,0.58193839,0.56303834,0.58076126,0.58105164,0.56058293,0.55471782,0.56695556,-123.65266,46.65093,46.65093
camels_12020000,0.80927369,0.71010545,0.77870389,0.81633725,0.76778246,0.75551497,0.76185985,0.79833894,0.81579747,0.82213106,0.80445589,0.77950605,0.79990387,0.7353417,0.76551319,0.8054535,0.79419698,0.79379189,0.79765217,0.82205558,0.83113156,0.80753251,-123.27764,46.61732,46.61732
camels_12025000,-0.22086977,-0.1991793,0.70586112,0.83397518,0.92631672,0.89811334,0.90382374,0.907179,0.89641628,0.90967283,0.86947978,0.9122604,0.91035635,0.93538015,0.91224245,0.76423925,0.90340616,0.95806028,0.95424592,0.89596738,0.95309424,0.95682164,-122.94513,46.6201,46.6201
camels_12025700,0.73898549,0.73151761,0.63419985,0.69420277,0.7284623,0.73794158,0.75651706,0.74184648,0.78860011,0.82110408,0.81307164,0.59403864,0.56166653,0.58458167,0.58107051,0.62168145,0.70104215,0.75899702,0.8077535,0.83617782,0.72986898,0.70796321,-122.59401,46.7726,46.7726
camels_12035000,0.7081344,0.76420988,0.65955813,0.67168037,0.65791806,0.68822167,0.65513857,0.7281751,0.81269637,0.79917562,0.82035016,0.90612138,0.89058546,0.8716397,0.86315464,0.87779094,0.88261569,0.88973341,0.86622899,0.84224302,0.84679161,0.80948032,-123.49488,47.00065,47.00065
camels_12040500,0.80104957,0.57060753,0.5549546,0.77666388,0.67073572,0.61771812,0.64365707,0.70469531,0.6588245,0.61526776,0.68711579,0.52937064,0.72803347,0.74065935,0.73478061,0.68704661,0.61307346,0.63250815,0.68074627,0.66612208,0.69520074,0.70707536,-124.31575,47.53786,47.53786
camels_12041200,0.28605308,0.36558019,0.34224438,0.42104579,0.37766949,0.43919822,0.44355049,0.40829995,0.37905734,0.30457474,0.2696254,0.31771782,0.30118274,0.1764468,0.20724355,0.23399366,0.35612028,0.30245479,0.28488909,0.3079663,0.28332282,0.30823887,-124.25103,47.80675,47.80675
camels_12043000,0.66201425,0.63660717,0.62412578,0.64600976,0.56511212,0.73600649,0.74465713,0.67123504,0.55591312,0.58940378,0.51925779,0.65307618,0.69776975,0.7104297,0.63138548,0.65013601,0.55233881,0.54166612,0.61303753,0.57972276,0.57174879,0.57168641,-124.39299,47.96008,47.96008
camels_12048000,-0.88074681,-0.69926807,-0.70273141,-0.58859585,-0.69351578,-0.58486804,-0.34837453,-0.23464277,-0.67891512,-0.62023319,-0.59722351,-0.62437874,-0.60123262,-0.62214942,-0.53783848,-0.53688807,-0.53315878,-0.57018892,-0.53160584,-0.53047988,-0.55967262,-0.54420269,-123.13268,48.01426,48.01426
camels_12054000,0.57352806,0.72644166,0.83010066,0.84538294,0.83775271,0.81725172,0.73074268,0.83307861,0.8081707,0.8141258,0.81931623,0.78226735,0.81042702,0.78392708,0.80151396,0.79956553,0.83112645,0.80607146,0.83385157,0.83203018,0.84312207,0.82651091,-123.01155,47.68398,47.68398
camels_12056500,0.66959385,0.65485646,0.70596079,0.71527691,0.71478409,0.70252758,0.6995851,0.68118794,0.70461524,0.6757072,0.69654198,0.70435439,0.66642058,0.70214917,0.6980373,0.7010437,0.69724694,0.70588288,0.6968464,0.68837438,0.68522037,0.68685375,-123.32989,47.51426,47.51426
camels_12073500,-1.65767345,-1.7958404,-1.12219911,-0.63168533,-2.32557838,-1.80246252,-0.05853834,0.02247009,-0.22764982,-0.28595659,-0.19660635,-0.2270555,-0.35462832,-1.07728361,-1.83066185,-1.47659128,-0.9238633,-0.73013274,-0.55421926,-0.87918834,-1.91822049,-1.07997847,-122.69902,47.38926,47.38926
camels_12082500,0.59450173,0.67753671,0.456153,0.12588539,-0.01828526,-0.107981,-0.04485067,0.01964444,0.20889862,0.2268357,0.26419143,0.2836,-0.00468653,-1.54636616,-1.500182,-2.39862886,-2.72321254,-3.07392154,-3.04820513,-2.87615118,-2.3562693,-2.67485448,-122.08372,46.75261,46.75261
camels_12092000,0.25502875,0.21735897,0.23307643,0.24303419,0.37246509,0.39058746,0.34761574,0.43225316,0.42027112,0.36732302,0.35517843,0.42723974,0.41842021,0.4716253,0.48459521,0.52837355,0.50511329,0.3918659,0.38876812,0.40357862,0.39121374,0.42461014,-122.03511,46.90372,46.90372
camels_12095000,0.67783532,0.76189154,0.74356843,0.74880452,0.74263422,0.75713384,0.77614329,0.76192803,0.79291488,0.70173599,0.76341595,0.7379138,0.35698434,0.40581831,0.46547706,0.04708113,-0.14549218,0.46084874,0.4272536,-0.1484831,-0.3129039,-0.40980375,-122.09261,47.13955,47.13955
